Date,Open,High,Low,Close,Volume,Change
2021-02-02,39900,40800,39450,40300,1033394,0.02154626108998725
2021-02-03,41100,41550,40050,40800,833780,0.012406947890818865
2021-02-04,41350,43050,41000,41200,1405022,0.009803921568627416
2021-02-05,41650,41650,40300,41000,657694,-0.004854368932038833
2021-02-08,40550,41400,39700,40650,847845,-0.008536585365853666
2021-02-09,40850,41100,40350,40350,572853,-0.0073800738007380184
2021-02-10,40450,41200,39700,40950,750026,0.014869888475836479
2021-02-15,41150,41550,40300,40400,688153,-0.013431013431013383
2021-02-16,40400,40800,39900,40300,655309,-0.0024752475247524774
2021-02-17,40850,42550,40700,41550,2366056,0.03101736972704705
2021-02-18,41300,41450,40100,40100,865400,-0.03489771359807459
2021-02-19,40200,40400,39000,39950,781181,-0.0037406483790524137
2021-02-22,40150,40750,39850,39950,713802,0.0
2021-02-23,39950,41700,39900,41500,1219798,0.038798498122653235
2021-02-24,41750,42150,39800,39850,1249445,-0.03975903614457832
2021-02-25,40650,41300,40150,41150,767410,0.03262233375156831
2021-02-26,40000,40700,39550,39950,1003108,-0.02916160388821387
2021-03-02,41200,41850,40250,40700,1126785,0.018773466833541974
2021-03-03,40950,42450,40550,42450,1338879,0.0429975429975431
2021-03-04,42400,43150,41800,42950,1711092,0.011778563015312216
2021-03-05,42400,43750,42050,43250,1581620,0.006984866123399325
2021-03-08,43900,45500,43900,44650,2947895,0.032369942196531776
2021-03-09,45200,46000,42650,43700,2658251,-0.021276595744680882
2021-03-10,43900,43900,41400,41400,1467881,-0.052631578947368474
2021-03-11,41800,43250,41750,42750,1230203,0.032608695652173836
2021-03-12,43150,43600,42300,42750,854756,0.0
2021-03-15,43000,44350,42500,43900,1113243,0.026900584795321647
2021-03-16,44100,45000,43600,44750,1061860,0.019362186788154823
2021-03-17,44750,44900,43600,44600,814311,-0.003351955307262622
2021-03-18,45000,45250,43650,43800,921161,-0.017937219730941756
2021-03-19,43300,43600,42800,43400,643485,-0.0091324200913242
2021-03-22,43600,44700,43450,44250,901065,0.019585253456221308
2021-03-23,44250,44650,43500,43500,710910,-0.016949152542372836
2021-03-24,43100,43400,42400,42450,733962,-0.024137931034482807
2021-03-25,42350,44900,42150,44600,1720814,0.05064782096584208
2021-03-26,45050,46700,44550,46400,2695386,0.04035874439461873
2021-03-29,47150,49400,47100,48400,3629480,0.0431034482758621
2021-03-30,48950,49000,47150,47850,1674622,-0.011363636363636354
2021-03-31,48150,48850,47300,48050,1076492,0.004179728317659448
2021-04-01,48050,48100,45950,46350,1519242,-0.03537981269510926
2021-04-02,46750,47400,45650,46950,1236623,0.012944983818770295
2021-04-05,47000,49950,46650,49900,2666471,0.06283280085197007
2021-04-06,49900,50200,48650,49150,1444417,-0.01503006012024044
2021-04-07,49200,49700,48600,49250,1026344,0.0020345879959309254
2021-04-08,49300,51200,48800,50500,1904745,0.025380710659898442
2021-04-09,50600,51100,49800,50600,854047,0.001980198019801982
2021-04-12,51000,51100,49700,49900,895817,-0.013833992094861691
2021-04-13,49800,50300,48000,48700,2003400,-0.024048096192384794
2021-04-14,48600,49900,48000,49500,1371971,0.01642710472279263
2021-04-15,49600,50400,49400,49500,908232,0.0
2021-04-16,49600,49700,48850,49000,762958,-0.010101010101010055
2021-04-19,48850,49800,48500,49500,907255,0.010204081632652962
2021-04-20,49500,50400,49450,50100,776039,0.0121212121212122
2021-04-21,49700,50900,49450,50300,1038046,0.003992015968063978
2021-04-22,50700,50800,49800,50000,659670,-0.005964214711729587
2021-04-23,49950,52000,49450,51500,1695010,0.030000000000000027
2021-04-26,52000,53100,51000,52000,1714942,0.009708737864077666
2021-04-27,52600,57000,52400,56700,5322376,0.09038461538461529
2021-04-28,57800,58800,55700,57400,3870822,0.012345679012345734
2021-04-29,57900,60000,57600,58400,3039515,0.017421602787456525
2021-04-30,59100,59500,55000,55500,2681652,-0.049657534246575374
2021-05-03,54800,57200,54400,55000,1633746,-0.009009009009009028
2021-05-04,55300,55900,53500,55300,1371469,0.005454545454545379
2021-05-06,56000,58800,55700,58400,1936183,0.05605786618444841
2021-05-07,59100,59800,57400,59500,1698499,0.018835616438356073
2021-05-10,59500,60900,58900,60100,1821237,0.010084033613445342
2021-05-11,59700,63000,59200,61900,2290224,0.029950083194675514
2021-05-12,61900,62200,59100,60600,1869292,-0.021001615508885352
2021-05-13,59000,60400,56200,57000,2148949,-0.05940594059405946
2021-05-14,57700,57800,55300,55900,1868784,-0.019298245614035037
2021-05-17,56500,57000,53800,54900,1416061,-0.017889087656529523
2021-05-18,54900,58200,54900,57500,1272595,0.04735883424408005
2021-05-20,56000,56400,53500,54300,2065329,-0.055652173913043446
2021-05-21,54300,54600,52600,53500,1430251,-0.014732965009208066
2021-05-24,53600,54600,52700,53200,760924,-0.005607476635513975
2021-05-25,53800,54000,52800,53700,774223,0.009398496240601517
2021-05-26,53600,53600,51400,51900,1612793,-0.03351955307262566
2021-05-27,52100,53600,51900,52500,1516605,0.011560693641618602
2021-05-28,53400,54400,53000,53300,1262148,0.015238095238095273
