Date,Open,High,Low,Close,Volume,Change
2021-10-01,60100,60800,59500,59700,97086,-0.02450980392156865
2021-10-05,59700,61900,59500,59800,107222,0.0016750418760469454
2021-10-06,59800,60300,57000,57000,144830,-0.04682274247491636
2021-10-07,58500,59200,57700,58600,73938,0.02807017543859658
2021-10-08,57900,58200,56700,56900,113183,-0.029010238907849817
2021-10-12,57900,58300,55900,56300,81725,-0.010544815465729385
2021-10-13,56300,57800,56200,56900,83787,0.010657193605683846
2021-10-14,56800,59300,56800,59300,124770,0.04217926186291732
2021-10-15,58800,60500,58800,59400,84611,0.001686340640809414
2021-10-18,59100,60100,57800,58100,85344,-0.02188552188552184
2021-10-19,58200,59200,57500,57700,84353,-0.0068846815834767705
2021-10-20,57800,58200,56700,57000,68041,-0.012131715771230511
2021-10-21,56200,58100,56200,56700,61426,-0.0052631578947368585
