Company_Name,Year,Total_Assets,Total_Debt,Total_Equity,Revenue,Operating_Income(added),Net_Income(added),Revenue_Increase_Rate,Operating_Income(added)_Increase_Rate,Net_Income(added)_Increase_Rate,Revenue_Profit_Status,Operating_Income(added)_Profit_Status,Net_Income(added)_Profit_Status,Debt_Equity_Ratio,ROA,ROE,EPS,PER
삼성전자,2017,198241360000000.0,46671585000000.0,151569775000000.0,161915007000000.0,34857091000000.0,28800837000000.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,5997.0,8.5
삼성전자,2018,219021357000000.0,46033232000000.0,172988125000000.0,170381870000000.0,43699451000000.0,32815127000000.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,6461.0,5.99
삼성전자,2019,216180920000000.0,38310673000000.0,177870247000000.0,154772859000000.0,14115067000000.0,15353323000000.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,3166.0,17.62
삼성전자,2020,229664427000000.0,46347703000000.0,183316724000000.0,166311191000000.0,20518974000000.0,15615018000000.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,3841.0,21.09
삼성전자,2021,251112184000000.0,57918452000000.0,193193732000000.0,199744705000000.0,31993162000000.0,30970954000000.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,5777.0,13.55
삼성전자,2022,260083750000000.0,50667559000000.0,209416191000000.0,211867483000000.0,25319329000000.0,25418778000000.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,8057.0,6.86
SK하이닉스,2017,44312846000000.0,11540971000000.0,32771875000000.0,29718939000000.0,13340791000000.0,10110797000000.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,15073.0,5.08
SK하이닉스,2018,60980608000000.0,15319715000000.0,45660893000000.0,40324651000000.0,20579078000000.0,15407086000000.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,22255.0,2.72
SK하이닉스,2019,57710070000000.0,11665849000000.0,46044221000000.0,25320755000000.0,1983239000000.0,1484294000000.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,2943.0,31.97
SK하이닉스,2020,64071005000000.0,14496701000000.0,49574304000000.0,30524987000000.0,4545877000000.0,4217841000000.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,6952.0,17.05
SK하이닉스,2021,84972544000000.0,26234930000000.0,58737614000000.0,41557337000000.0,12183360000000.0,9567226000000.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,13989.0,9.36
SK하이닉스,2022,91800233000000.0,31637411000000.0,60162822000000.0,37878699000000.0,7660947000000.0,2790457000000.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,3242.0,23.13
LG에너지솔루션,2017,,,,,,,,,,,,,,,,,
LG에너지솔루션,2018,,,,,,,,,,,,,,,,,
LG에너지솔루션,2019,,,,,,,,,,,,,,,,,
LG에너지솔루션,2020,,,,,,,,,,,,,,,,,
LG에너지솔루션,2021,,,,,,,,,,,,,,,,,
LG에너지솔루션,2022,,,,,,,,,,,,,,,,,
삼성바이오로직스,2017,7183091162578.0,3206640270217.0,3976450892361.0,464629334143.0,65979402411.0,-96972115811.0,0.0,0.0,0.0,P,P,L,30.79,14.53,19.0,-1466.0,-250.11
삼성바이오로직스,2018,5980408648293.0,1824940197145.0,4155468451148.0,535805801067.0,55678744526.0,224109194872.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Turned,26.61,14.98,18.97,3387.0,112.78
삼성바이오로직스,2019,5911626511920.0,1557172766554.0,4354453745366.0,701591859755.0,91742387198.0,202904099088.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,3067.0,139.53
삼성바이오로직스,2020,4367217698635.0,1372376630197.0,2994841068438.0,1164776873641.0,292588545213.0,250968822411.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,3642.0,224.14
삼성바이오로직스,2021,5903411708929.0,2488139898272.0,3415271810657.0,1568006928039.0,536494668567.0,423177019136.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,5949.0,150.01
삼성바이오로직스,2022,12165838879527.0,4869235661247.0,7296603218280.0,2437286111838.0,968050593669.0,686792936517.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,11442.0,71.75
현대차,2017,70075274000000.0,16144574000000.0,53930700000000.0,41604869000000.0,2163447000000.0,2551319000000.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,14993.0,10.4
현대차,2018,69408737000000.0,17166721000000.0,52242016000000.0,43160108000000.0,-59322000000.0,374888000000.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,L_Turned,P_Contd,26.61,14.98,18.97,5632.0,21.04
현대차,2019,73758825000000.0,20238210000000.0,53520615000000.0,49155693000000.0,1580164000000.0,2767666000000.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Turned,P_Contd,21.54,7.1,8.63,11310.0,10.65
현대차,2020,78252289000000.0,25063780000000.0,53188509000000.0,50661002000000.0,768626000000.0,526975000000.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,5454.0,35.2
현대차,2021,79758300000000.0,27083288000000.0,52675012000000.0,55605120000000.0,661623000000.0,645526000000.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,18979.0,11.01
현대차,2022,83412349000000.0,27656534000000.0,55755815000000.0,65308350000000.0,2828569000000.0,3701958000000.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,28521.0,5.29
삼성전자우,2017,,,,,,,,,,,,,,,,,
삼성전자우,2018,,,,,,,,,,,,,,,,,
삼성전자우,2019,,,,,,,,,,,,,,,,,
삼성전자우,2020,,,,,,,,,,,,,,,,,
삼성전자우,2021,,,,,,,,,,,,,,,,,
삼성전자우,2022,,,,,,,,,,,,,,,,,
기아,2017,38605013000000.0,16467689000000.0,22137324000000.0,32109883000000.0,602609000000.0,927052000000.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,2414.0,13.88
기아,2018,37149602000000.0,15151912000000.0,21997690000000.0,31912189000000.0,392641000000.0,400796000000.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,2883.0,11.69
기아,2019,38356281000000.0,15206063000000.0,23150218000000.0,33857781000000.0,1479048000000.0,1515598000000.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,4556.0,9.72
기아,2020,41591553000000.0,18007411000000.0,23584142000000.0,34362327000000.0,1169129000000.0,765221000000.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,3710.0,16.82
기아,2021,45188766000000.0,19612854000000.0,25575912000000.0,40979570000000.0,2819212000000.0,2231008000000.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,11874.0,6.92
기아,2022,46715448000000.0,20245275000000.0,26470173000000.0,46409721000000.0,3000886000000.0,1953513000000.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,13495.0,4.39
셀트리온,2017,3138184504740.0,733242262979.0,2404942241761.0,828917201749.0,477891619440.0,362083993186.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,2898.0,70.31
셀트리온,2018,3370639261764.0,766576994169.0,2604062267595.0,861884226306.0,319413201208.0,238274199791.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,1932.0,102.13
셀트리온,2019,3674522702268.0,803855701471.0,2870667000797.0,981870268852.0,363391097232.0,289754684653.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,2369.0,70.94
셀트리온,2020,4781125289232.0,1359837342211.0,3421287947021.0,1689786996813.0,709774140131.0,514270057774.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,3855.0,88.04
셀트리온,2021,5315369383748.0,1315561451471.0,3999807932277.0,1615839889808.0,717162652560.0,575982802441.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,4160.0,45.85
셀트리온,2022,5571483129934.0,1401534327356.0,4169948802578.0,1937469297473.0,618890773445.0,511383102268.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,3894.0,41.22
POSCO홀딩스,2017,53692257509875.0,7750802575899.0,45941454933976.0,28553814576380.0,2902452866692.0,2545685288495.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,34464.0,9.65
POSCO홀딩스,2018,54125979686154.0,8853877911368.0,45272101774786.0,30659425433515.0,3809375812684.0,1072591562885.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,20911.0,11.62
POSCO홀딩스,2019,55710766417120.0,10096581285877.0,45614185131243.0,30373510738515.0,2586359351732.0,1175712402299.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,22823.0,10.36
POSCO홀딩스,2020,56794968501529.0,11680264402625.0,45114704098904.0,,1135196565145.0,965863440351.0,6.937796507031208,31.20968426588971,1.6759186572823677,L_Turned,P_Contd,P_Contd,25.28,6.8,8.52,20165.0,13.49
POSCO홀딩스,2021,64242758955889.0,15207333960857.0,49035424995032.0,,6649599886191.0,5181227349434.0,16.738122795295123,35.86450129562061,49.58173390461269,L_Turned,P_Contd,P_Contd,29.98,12.33,16.03,87330.0,3.14
POSCO홀딩스,2022,51149119209287.0,3977256531610.0,47171862677677.0,,1674892868684.0,-467852286299.0,5.721868135847916,-26.358648761979435,-21.84281242788304,L_Turned,P_Contd,L_Turned,24.19,9.77,12.14,41456.0,6.67
NAVER,2017,5342354582361.0,1408493957690.0,3933860624671.0,2930661324862.0,1178237472725.0,849412352708.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,26650.0,6.54
NAVER,2018,5928592453256.0,1371710609444.0,4556881843812.0,3459014042545.0,1263548953129.0,900422759591.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,4403.0,27.71
NAVER,2019,6671587333782.0,1142040460873.0,5529546872909.0,3900013295633.0,1393811994426.0,1092524543138.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,4031.0,46.27
NAVER,2020,8823550533747.0,1561424037310.0,7262126496437.0,4126629312584.0,1440813731880.0,1196924543585.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,7857.0,37.23
NAVER,2021,12962420565909.0,3629961914157.0,9332458651752.0,5018667294374.0,1558728780279.0,1524755009961.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,9977.0,37.94
NAVER,2022,13903842854242.0,4054023040775.0,9849819813467.0,5512586322305.0,1553794848099.0,1092157607856.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,5007.0,35.45
LG화학,2017,21148136000000.0,5642604000000.0,15505532000000.0,20880236000000.0,2293229000000.0,1605223000000.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,25367.0,15.97
LG화학,2018,23730578000000.0,7180672000000.0,16549906000000.0,23315318000000.0,1953618000000.0,1581064000000.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,19217.0,18.06
LG화학,2019,27027086000000.0,10566856000000.0,16460230000000.0,22312561000000.0,582425000000.0,365924000000.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,4085.0,77.72
LG화학,2020,25850150000000.0,8886645000000.0,16963505000000.0,20830009000000.0,1114437000000.0,-98223000000.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,L_Turned,25.28,6.8,8.52,6666.0,123.61
LG화학,2021,30929152000000.0,12144275000000.0,18784877000000.0,20471044000000.0,3019160000000.0,2514263000000.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Turned,29.98,12.33,16.03,47108.0,13.06
LG화학,2022,32872824000000.0,11799396000000.0,21073428000000.0,23403601000000.0,1070050000000.0,3006969000000.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,23670.0,25.35
삼성물산,2017,39678100463885.0,17650617005621.0,22027483458264.0,20442825136863.0,561914029164.0,463362237752.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,3879.0,32.48
삼성물산,2018,33881783528707.0,14984504076957.0,18897279451750.0,20833131447378.0,709401182312.0,1182376632740.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,10384.0,10.16
삼성물산,2019,36561826429383.0,14003083876250.0,22558742553133.0,19983631881162.0,583499953884.0,541070882362.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,6366.0,17.04
삼성물산,2020,44441591860769.0,16447065253408.0,27994526607361.0,19088822949941.0,278155356937.0,320230085224.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,6278.0,21.98
삼성물산,2021,44180917710443.0,15772892928907.0,28408024781536.0,21120591426321.0,249274050080.0,1916891322701.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,9913.0,12.0
삼성물산,2022,39636329822007.0,15712704457651.0,23923625364356.0,26406560657427.0,939411976975.0,1461807708663.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,12460.0,9.11
KB금융,2017,,,,,,,,,,,,,,,,,
KB금융,2018,,,,,,,,,,,,,,,,,
KB금융,2019,,,,,,,,,,,,,,,,,
KB금융,2020,,,,,,,,,,,,,,,,,
KB금융,2021,,,,,,,,,,,,,,,,,
KB금융,2022,,,,,,,,,,,,,,,,,
삼성SDI,2017,13134937701171.0,2847559629251.0,10287378071920.0,5445917363237.0,16327287077.0,99537445309.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,9824.0,20.82
삼성SDI,2018,15306118083143.0,4545091478758.0,10761026604385.0,8186909424218.0,549903805585.0,525836916656.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,10484.0,20.89
삼성SDI,2019,14986191799753.0,4037257499956.0,10948934299797.0,8250811204936.0,207405504859.0,199668521542.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,5331.0,44.27
삼성SDI,2020,15284961777810.0,4067344061422.0,11217617716388.0,9101397946638.0,231336454897.0,217316042502.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,8593.0,73.08
삼성SDI,2021,16844996871874.0,4852126688256.0,11992870183618.0,11581771056654.0,587613961160.0,596549843243.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,17492.0,37.45
삼성SDI,2022,18848886743159.0,6192868704238.0,12656018038921.0,17458293610190.0,1010874358599.0,865838207080.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,29191.0,20.25
카카오,2017,4956877856097.0,1399168269786.0,3557709586311.0,,97550822849.0,217553834744.0,0.0,0.0,0.0,L,P,P,30.79,14.53,19.0,1602.0,17.16
카카오,2018,6202838878843.0,1451495628952.0,4751343249891.0,,122366055178.0,90230380212.0,4.969345036534697,20.23448761404348,12.233047277251128,L_Turned,P_Contd,P_Contd,26.61,14.98,18.97,623.0,33.18
카카오,2019,6484360616810.0,1626049788775.0,4858310828035.0,,196063924523.0,-259705692892.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,L_Turned,P_Contd,L_Turned,21.54,7.1,8.63,-3776.0,-8.16
카카오,2020,7345506484784.0,2020061399372.0,5325445085412.0,,300064492177.0,-117878818553.0,6.937796507031208,31.20968426588971,1.6759186572823677,L_Turned,P_Contd,L_Contd,25.28,6.8,8.52,1838.0,42.53
카카오,2021,10024652294434.0,3470447600428.0,6554204694006.0,,402025254785.0,506621417832.0,16.738122795295123,35.86450129562061,49.58173390461269,L_Turned,P_Contd,P_Turned,29.98,12.33,16.03,3221.0,34.93
카카오,2022,10791496254634.0,3700233355682.0,7091262898952.0,,551113878999.0,1617331663538.0,5.721868135847916,-26.358648761979435,-21.84281242788304,L_Turned,P_Contd,P_Contd,24.19,9.77,12.14,3106.0,17.1
신한지주,2017,,,,,,,,,,,,,,,,,
신한지주,2018,,,,,,,,,,,,,,,,,
신한지주,2019,,,,,,,,,,,,,,,,,
신한지주,2020,,,,,,,,,,,,,,,,,
신한지주,2021,,,,,,,,,,,,,,,,,
신한지주,2022,,,,,,,,,,,,,,,,,
포스코퓨처엠,2017,791424307196.0,148218775182.0,643205532014.0,1163917965558.0,100675140878.0,72870346568.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,1753.0,21.31
포스코퓨처엠,2018,837865593455.0,144056435504.0,693809157951.0,1340983671872.0,101825344066.0,78552424797.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,2237.0,26.73
포스코퓨처엠,2019,1620828354833.0,691424803096.0,929403551737.0,1434507298627.0,87564073190.0,89609078464.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,1672.0,27.65
포스코퓨처엠,2020,1994121914672.0,1033109700790.0,961012213882.0,1524145792626.0,60449786310.0,55853976314.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,485.0,214.43
포스코퓨처엠,2021,3761333047918.0,1430011876162.0,2331321171756.0,1939523998420.0,120612067369.0,119124206783.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,1753.0,82.14
포스코퓨처엠,2022,4276625735005.0,1849501419452.0,2427124315553.0,3041287029187.0,153190221448.0,114853460630.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,1527.0,117.88
현대모비스,2017,25362373000000.0,4129478000000.0,21232895000000.0,19417685000000.0,1462500000000.0,1427449000000.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,16558.0,15.88
현대모비스,2018,27177757000000.0,4771400000000.0,22406357000000.0,20517169000000.0,1548410000000.0,1559849000000.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,19944.0,9.53
현대모비스,2019,29800298000000.0,6299872000000.0,23500426000000.0,22624741000000.0,1679617000000.0,1906368000000.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,24234.0,10.56
현대모비스,2020,31241433000000.0,7150182000000.0,24091251000000.0,22954483000000.0,1373830000000.0,1165464000000.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,16389.0,15.59
현대모비스,2021,32576208000000.0,7997300000000.0,24578908000000.0,27328555000000.0,1358350000000.0,1426648000000.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,25645.0,9.92
현대모비스,2022,34782050000000.0,8693623000000.0,26088427000000.0,34052113000000.0,1405333000000.0,1576460000000.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,27163.0,7.38
삼성생명,2017,,,,,,,,,,,,,,,,,
삼성생명,2018,,,,,,,,,,,,,,,,,
삼성생명,2019,,,,,,,,,,,,,,,,,
삼성생명,2020,,,,,,,,,,,,,,,,,
삼성생명,2021,,,,,,,,,,,,,,,,,
삼성생명,2022,,,,,,,,,,,,,,,,,
하나금융지주,2017,,,,,,,,,,,,,,,,,
하나금융지주,2018,,,,,,,,,,,,,,,,,
하나금융지주,2019,,,,,,,,,,,,,,,,,
하나금융지주,2020,,,,,,,,,,,,,,,,,
하나금융지주,2021,,,,,,,,,,,,,,,,,
하나금융지주,2022,,,,,,,,,,,,,,,,,
LG전자,2017,28159781000000.0,18614924000000.0,9544857000000.0,31966513000000.0,701226000000.0,758046000000.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,9579.0,11.07
LG전자,2018,27865463000000.0,18502583000000.0,9362880000000.0,29982010000000.0,487716000000.0,-4774000000.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,L_Turned,26.61,14.98,18.97,6882.0,9.05
LG전자,2019,27474891000000.0,18581561000000.0,8893330000000.0,28654467000000.0,166009000000.0,-196118000000.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,L_Contd,21.54,7.1,8.63,169.0,426.63
LG전자,2020,29699987000000.0,19778254000000.0,9921733000000.0,24043651000000.0,1294357000000.0,1211549000000.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Turned,25.28,6.8,8.52,10926.0,12.36
LG전자,2021,29593524000000.0,20703269000000.0,8890255000000.0,27115307000000.0,626594000000.0,-913538000000.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,L_Turned,29.98,12.33,16.03,5725.0,24.1
LG전자,2022,28712814000000.0,18823785000000.0,9889029000000.0,27791746000000.0,110787000000.0,854963000000.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Turned,24.19,9.77,12.14,6640.0,13.03
삼성화재,2017,,,,,,,,,,,,,,,,,
삼성화재,2018,,,,,,,,,,,,,,,,,
삼성화재,2019,,,,,,,,,,,,,,,,,
삼성화재,2020,,,,,,,,,,,,,,,,,
삼성화재,2021,,,,,,,,,,,,,,,,,
삼성화재,2022,,,,,,,,,,,,,,,,,
LG,2017,9238893000000.0,457551000000.0,8781342000000.0,714845000000.0,496000000000.0,952754000000.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,13630.0,6.31
LG,2018,9327642000000.0,228901000000.0,9098741000000.0,757196000000.0,546302000000.0,552662000000.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,10603.0,6.23
LG,2019,9577961000000.0,251216000000.0,9326745000000.0,874672000000.0,643795000000.0,581161000000.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,6143.0,11.35
LG,2020,10570840000000.0,301043000000.0,10269797000000.0,1016202000000.0,794023000000.0,1331351000000.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,8338.0,9.91
LG,2021,9708699000000.0,298442000000.0,9410257000000.0,989760000000.0,740373000000.0,1234012000000.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,15504.0,5.22
LG,2022,9903973000000.0,363559000000.0,9540414000000.0,1067525000000.0,821445000000.0,737361000000.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,12422.0,6.29
메리츠금융지주,2017,,,,,,,,,,,,,,,,,
메리츠금융지주,2018,,,,,,,,,,,,,,,,,
메리츠금융지주,2019,,,,,,,,,,,,,,,,,
메리츠금융지주,2020,,,,,,,,,,,,,,,,,
메리츠금융지주,2021,,,,,,,,,,,,,,,,,
메리츠금융지주,2022,,,,,,,,,,,,,,,,,
SK,2017,19959061000000.0,7626360000000.0,12332701000000.0,2477840000000.0,869466000000.0,612121000000.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,30007.0,9.43
SK,2018,21376668000000.0,8208532000000.0,13168136000000.0,2672412000000.0,1060965000000.0,1453631000000.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,40310.0,6.45
SK,2019,22535086000000.0,9132524000000.0,13402562000000.0,3245516000000.0,1480899000000.0,1420543000000.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,12917.0,20.28
SK,2020,23592397000000.0,8760834000000.0,14831563000000.0,3473984000000.0,1658031000000.0,1716045000000.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,3544.0,67.86
SK,2021,27216975000000.0,11426869000000.0,15790106000000.0,2749536000000.0,830132000000.0,1499764000000.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,37321.0,6.73
SK,2022,28451248000000.0,12563449000000.0,15887799000000.0,3369784000000.0,1108689000000.0,544415000000.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,19547.0,9.67
카카오뱅크,2017,,,,,,,,,,,,,,,,,
카카오뱅크,2018,,,,,,,,,,,,,,,,,
카카오뱅크,2019,,,,,,,,,,,,,,,,,
카카오뱅크,2020,,,,,,,,,,,,,,,,,
카카오뱅크,2021,,,,,,,,,,,,,,,,,
카카오뱅크,2022,,,,,,,,,,,,,,,,,
한국전력,2017,106540154000000.0,50757798000000.0,55782356000000.0,59965739000000.0,1553554000000.0,1506852000000.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,2023.0,18.86
한국전력,2018,107486379000000.0,53404610000000.0,54081769000000.0,60271500000000.0,-2193268000000.0,-1095213000000.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,L_Turned,L_Turned,26.61,14.98,18.97,-2048.0,-16.16
한국전력,2019,109809255000000.0,58350681000000.0,51458574000000.0,58933180000000.0,-2848347000000.0,-2594957000000.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,L_Contd,L_Contd,21.54,7.1,8.63,-3654.0,-7.61
한국전력,2020,113103476000000.0,59772045000000.0,53331431000000.0,57989410000000.0,2785145000000.0,1951498000000.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Turned,P_Turned,25.28,6.8,8.52,3102.0,8.83
한국전력,2021,115578517000000.0,68531927000000.0,47046590000000.0,59660600000000.0,-7425576000000.0,-5607732000000.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,L_Turned,L_Turned,29.98,12.33,16.03,-8263.0,-2.67
